order_id,customer_id,order_time,shipping_time,status
96761da0-7b38-492c-8db5-f2f0d3572e82,fd0cb716-ed37-45f3-bda7-ede3acd0bac3,2024-01-12 17:55:06.126127,2024-02-07 19:02:01.934336,COMPLETED
9d733511-ea09-4682-8cbb-fe35b9bc1501,509d082b-0c36-4692-af14-4b8532918347,2024-02-28 05:10:52.462537,2024-03-03 20:46:32.038666,CANCELLED
465a3646-2b40-4f70-8dfe-4b418d5a1107,58958e92-8146-4f27-92a7-8efeea701eb3,2024-01-28 09:27:06.040141,,RECEIVED
a8a9b74e-634d-4dd7-bd27-b725a668800b,42181ed3-6c49-4917-8064-e3fe3c42032c,2024-01-16 18:03:56.109868,,CANCELLED
1db72cdd-1057-40c6-848d-5e853c8c9698,4e304997-0c05-4b4c-a167-c2164542e3de,2024-01-27 10:41:38.524115,,RECEIVED
3704276c-dba5-4451-8c97-329f10682741,bdd46ccb-b05b-4d6e-823b-bcd401e21509,2024-01-13 16:41:22.198207,2024-02-07 09:39:49.665836,COMPLETED
8bc6341c-a606-4cf0-ad73-6ba7a0f2e8d5,f48e2878-6683-49dc-a7d0-d1cebcb8b704,2024-02-07 00:39:37.671331,2024-02-12 13:51:51.961807,CANCELLED
a0203b71-2721-462f-aa60-f3f024e01cd5,ad4b882c-87c7-4b44-9c17-8d6913e9a0e4,2024-01-23 17:46:27.607058,2024-02-27 12:24:13.856523,COMPLETED
a7b83a0e-ee27-419b-95fb-a20e8f852c0d,7437c02f-d86c-4d12-9c28-30a82c401955,2024-02-12 14:58:31.936110,2024-02-21 05:19:12.619145,COMPLETED
6aa0dcbc-5d8c-4d10-b055-9108883b8056,a2a3f342-aaa2-490c-83b7-1894fe77541a,2024-02-04 07:08:01.099109,,CANCELLED
b7838f5a-e805-4d0d-ab0c-940e1c48c30f,94efb154-5511-45f2-8793-b9f50af11692,2024-01-16 16:49:23.622839,2024-03-03 00:40:15.973536,CANCELLED
de2fb34d-f569-4d58-bfe0-ed140c91d435,a9d30def-432a-4ddc-8e6f-cbf91415e9b6,2024-01-10 16:05:48.846621,2024-01-24 02:42:18.572122,COMPLETED
074cca35-830e-4f17-ba2e-4c2c956b751a,2303a6e4-8728-4efd-b5ef-956221a11b4d,2024-01-03 22:52:19.703487,,PREPARED
8f998189-f0e9-4d63-9dda-104eb46c6dcc,bdd46ccb-b05b-4d6e-823b-bcd401e21509,2024-03-03 00:48:25.095741,2024-03-03 16:35:53.054591,COMPLETED
25fe4d0a-296d-4b52-a0ce-66aa654e1b08,c22398fa-0d53-47d1-8e84-4bca4c897583,2024-02-06 11:14:18.676991,2024-02-21 10:42:39.739830,CANCELLED
a12264fe-013b-4db4-b2b8-c8d04532eae9,f37fa632-f121-474a-a857-46b0628cdde3,2024-03-01 04:40:29.889314,,CANCELLED
3651bb40-6f89-4661-9e5a-78aaee333c58,1cc9959f-7e0b-48d5-a11d-5dbec54a2fc1,2024-01-15 11:45:36.272668,2024-01-28 02:43:06.996111,SHIPPED
46654f53-f84b-4e1d-a07a-90194230e09a,17639d95-fea0-4606-92e9-558586dcfd8d,2024-02-14 13:34:39.352267,2024-02-21 05:01:54.585659,COMPLETED
822917d3-70f8-49cd-8d80-f1163ca29999,d6cc408e-108d-471b-9f7b-01ef54541db4,2024-01-05 07:21:35.465951,2024-02-12 12:55:03.661221,SHIPPED
589af3b7-e1b3-4679-ba50-bbf237f4a331,9c46c3bc-873c-4e0c-ad0c-e3bcaffef1f6,2024-01-13 15:36:06.464895,2024-02-22 16:27:46.991195,COMPLETED
56cf994c-dff9-4650-b19b-3a6856a25a29,bc80fcb4-57bb-4ace-b2d1-c7fbe37ff42c,2024-02-01 01:05:08.440684,2024-02-16 04:51:22.007738,COMPLETED
15e78862-4ac5-47f1-91ec-4d65a1fc7116,ccb97cc0-e487-431c-bd46-e0fd2dbad398,2024-02-09 08:17:51.603822,2024-03-02 04:13:19.897901,COMPLETED
2a6dd057-ec40-4ab0-8769-ffde7e73c5bb,6c48e81c-7085-4ac7-afce-224d4415aae3,2024-02-05 12:16:10.321383,,PREPARED
a18bd450-fdee-44f4-95e1-96537359a322,1cc9959f-7e0b-48d5-a11d-5dbec54a2fc1,2024-02-15 09:05:00.608044,,PREPARED
7506ecfb-a0a8-43b5-be7f-3c9377935309,bc80fcb4-57bb-4ace-b2d1-c7fbe37ff42c,2024-02-01 13:03:10.996329,2024-02-18 20:42:52.882171,COMPLETED
1c14ccda-41c7-41e2-b8da-2ccab8f601df,7437c02f-d86c-4d12-9c28-30a82c401955,2024-01-20 12:56:56.998134,2024-01-29 17:58:27.257711,CANCELLED
cf69e855-3ab7-4939-8489-3de73ee81615,b158cc0f-3a41-41f9-8ebd-34161a386524,2024-01-13 03:45:24.297751,2024-02-12 07:03:49.372445,COMPLETED
e1c4c99c-7488-4b14-84e9-e5143f96a58a,f7278d45-d72a-4d7f-be00-c47a91a909aa,2024-02-23 20:09:12.775696,2024-02-24 12:17:53.459010,SHIPPED
19ed78e7-d1a0-4557-aba6-472a98e97056,2636929a-1347-423b-8579-888e33889128,2024-01-22 19:07:30.709559,,RECEIVED
780eecec-090a-4ebc-bda6-3ef7af5c4fa6,b158cc0f-3a41-41f9-8ebd-34161a386524,2024-02-25 11:17:26.315366,,CANCELLED
3748f36e-35ff-4f36-a081-f37804d6da03,c4cef7bb-87ac-480f-950b-c5fc2da44461,2024-01-11 19:29:53.334009,,PREPARED
d0cc7ab7-f5e7-4766-9ce3-7313fc248efb,ab42da51-fbf4-43e1-b3f3-9caf23375a15,2024-02-15 19:20:58.278217,2024-02-17 22:29:47.365605,CANCELLED
1b9ffb3a-4d3b-4d69-8381-db58dcebbc3e,ad4b882c-87c7-4b44-9c17-8d6913e9a0e4,2024-02-01 22:13:54.072632,2024-02-08 14:22:18.661597,CANCELLED
1e8a9ae5-7de3-44fc-99cd-900442eec787,6c48e81c-7085-4ac7-afce-224d4415aae3,2024-03-02 02:36:56.470182,2024-03-04 06:38:44.257450,SHIPPED
787a5767-ea9b-4795-b52a-92513b9992d9,c22398fa-0d53-47d1-8e84-4bca4c897583,2024-02-29 07:22:46.329221,,RECEIVED
99de8aaf-8d19-487f-aecf-fc0431e467f1,509d082b-0c36-4692-af14-4b8532918347,2024-01-07 03:57:29.371825,,PREPARED
2b9d00ca-54eb-40a1-9879-8d79b7b4971c,3ad9fd77-72b6-4e07-b04c-18928a0f07c6,2024-01-08 06:21:27.415894,2024-01-08 19:41:39.465617,COMPLETED
92c452bd-445b-431c-8189-342bfb6cee05,f37fa632-f121-474a-a857-46b0628cdde3,2024-01-13 00:35:19.113716,2024-02-05 14:05:06.731329,CANCELLED
ea5ec714-5d2e-423c-ba12-4beaf9961c04,962713ea-f8c1-461f-b26b-aee26247f85c,2024-01-15 12:03:27.319739,,PREPARED
e25ff430-518a-41ae-aa47-eac95dd3201d,4910792d-3f9d-4fad-a1ce-b855f4dffb27,2024-01-26 10:55:05.346965,,RECEIVED
d123835e-d206-450e-8a1e-202c29b7675e,2303a6e4-8728-4efd-b5ef-956221a11b4d,2024-01-20 02:08:43.666311,,CANCELLED
ce3f8661-d5dc-462f-8f11-5458ab9f6060,f55ed829-61ea-47e2-acc6-78cfe9971d8e,2024-02-18 02:29:30.393791,,CANCELLED
28c51648-4dfc-4875-bb8e-135991d1c475,25e4126b-9acc-4295-a77b-baad528ad466,2024-02-01 14:47:35.001126,,CANCELLED
5dd3d817-3120-4c5b-aee6-450616fc893a,da6ca8bb-52cd-4454-b6a9-fcb135678276,2024-02-14 08:41:11.967028,2024-02-29 04:36:49.003288,CANCELLED
89b36d45-34d6-44dc-a643-94788826637c,ad4b882c-87c7-4b44-9c17-8d6913e9a0e4,2024-02-23 20:20:57.665404,2024-02-24 00:43:52.464967,COMPLETED
3672a193-5e7b-4346-9c38-c3413842d4b7,9656f078-548d-467a-b2f0-74af7cb09a5f,2024-01-06 05:34:54.614613,,RECEIVED
860842ac-af6d-4580-9ead-75e50d514c98,08725f39-08d5-464c-97db-a13768578af5,2024-02-27 20:03:38.750062,2024-02-28 10:03:27.790781,COMPLETED
16dfada7-8ed2-4844-b5c3-aa42b62b28fc,670d2fcd-2a1e-4f86-9f95-75a6ac633975,2024-01-22 00:02:17.570832,,PREPARED
853417fc-a516-4d75-bb63-8ae2f8dad7c7,ab05c70b-0418-4d9a-b48c-f2e733af4645,2024-01-19 17:53:03.208491,,PREPARED
0f8b1ff9-94e1-4dff-85a5-0e971236b999,58958e92-8146-4f27-92a7-8efeea701eb3,2024-02-02 18:29:29.606796,,RECEIVED
9a5b2670-f61f-4912-810e-0f3867f00b60,08725f39-08d5-464c-97db-a13768578af5,2024-01-14 21:38:11.737902,,PREPARED
45431854-72da-44ac-8c29-4ad767f1c2ed,35dc36a4-464f-47d0-ae30-5c56f32b9069,2024-02-04 16:14:59.756612,2024-02-26 20:42:11.792912,CANCELLED
c96eba09-3fa4-4fce-887a-7696ccea262c,d1c3cdfd-64bd-4797-8d61-ce2d33bf4106,2024-01-28 06:40:21.293730,2024-02-13 17:39:09.430892,COMPLETED
167d5f4f-7cd3-41c9-978c-af476c3b432f,f9906c19-ce4c-4f37-a9be-2505bcb34483,2024-01-14 23:21:21.072960,2024-01-19 05:31:20.869216,SHIPPED
92241ca6-bfd0-4e20-8719-ace9b23c333d,1236f25e-e65f-4958-973a-2db5ed30d337,2024-02-18 15:35:12.815003,,PREPARED
c42a6d27-06b5-4616-94af-4844a01fd2bc,2636929a-1347-423b-8579-888e33889128,2024-01-21 12:09:21.266018,,RECEIVED
efe69551-ba21-41c7-94c1-cc85349d0a83,13b225f9-1683-4608-b07f-e0dfe5bb5bd9,2024-02-14 11:52:46.003012,2024-02-23 02:45:46.935876,CANCELLED
7596b23b-8312-46ad-bc9d-7fbcca20bf55,772f83ca-eda5-4d44-a4a1-4c99f52c2c44,2024-01-28 11:01:38.944484,2024-02-21 16:41:37.238971,CANCELLED
08af700d-4a04-4f4a-83d9-35cc5d8e8ca6,fc06809c-ae0e-4048-8e62-da8a26e8e9a6,2024-01-01 23:22:38.170839,2024-01-14 02:08:21.422553,CANCELLED
707f19ca-2efb-46dd-85f2-c58ba81f7e1b,9c132e96-5d9a-45f4-9771-64729ee11c2d,2024-01-31 16:14:03.333937,2024-02-05 16:14:03.333937,COMPLETED
a0a7768f-986c-4304-9bc3-579c7271a4f0,06f3a54f-82fe-4861-8bfa-97d99123fd4d,2024-01-04 19:14:24.737185,,CANCELLED
aaec69cf-4598-4ee6-afb2-09eaf45b1ea1,152431d3-eb4c-40ab-855e-18a8531b2f4f,2024-03-01 20:44:33.590586,2024-03-02 20:27:51.111927,COMPLETED
531aa803-35c6-47cb-80b3-b037f04fdf43,9c46c3bc-873c-4e0c-ad0c-e3bcaffef1f6,2024-02-29 08:09:57.546136,,PREPARED
17aeb943-516a-4dca-9288-8df280e5b5c3,fc06809c-ae0e-4048-8e62-da8a26e8e9a6,2024-02-05 00:20:32.278347,2024-03-04 21:00:08.015683,SHIPPED
5857230d-eda6-4e96-8c38-8f52c9219cb5,c022216e-f1d0-4c2c-ae7e-1f8ee37a1e7e,2024-02-04 16:01:42.940394,2024-02-20 15:54:33.180548,CANCELLED
d791db32-7c4c-46a8-a2e9-9b466cd9dbe3,bfa17748-c157-442d-954f-4c4a03615831,2024-01-26 11:09:11.934946,,PREPARED
32b0fc2f-6397-46f7-b6eb-4cb7231d9a10,ad4b882c-87c7-4b44-9c17-8d6913e9a0e4,2024-03-03 22:39:26.622517,,PREPARED
e7a7b871-494b-4630-9270-ea9394442b00,a1bdc31e-d9e8-4952-a107-7efde78eada0,2024-01-27 01:38:42.651575,,RECEIVED
07a45c38-c917-41f2-b226-0ac04bb6210c,c022216e-f1d0-4c2c-ae7e-1f8ee37a1e7e,2024-02-19 18:14:40.088761,,CANCELLED
16b769d5-0c41-4271-a0bc-77d744aade32,670d2fcd-2a1e-4f86-9f95-75a6ac633975,2024-02-01 15:11:31.687220,,CANCELLED
c52fdc33-1e08-4b49-bcb4-92039d2f6c8b,f1206989-3d6d-413f-a4d8-62d18dc7894f,2024-01-16 13:23:47.295331,2024-02-03 17:17:52.640772,CANCELLED
944ad91e-c1a6-4df2-82ec-de86b3defbf7,92141489-3c8c-40d1-9d41-e63b398f4018,2024-01-10 10:44:05.048778,2024-01-27 13:44:44.551556,SHIPPED
7e1cb1c0-94b9-425c-917d-e5968e9bf26e,4910792d-3f9d-4fad-a1ce-b855f4dffb27,2024-01-04 18:40:16.160467,2024-02-02 11:48:55.866472,COMPLETED
a07d1808-b73d-4108-b464-6ba25749119d,ed1b9a76-f853-49d9-90cb-53523fef0863,2024-02-18 11:39:38.171921,2024-02-29 00:57:32.928382,SHIPPED
377f96bf-2947-4e81-a75a-6d2cc25b367b,0b1887b3-666d-4a9a-8fd7-1bc2de790ddf,2024-02-02 09:03:09.199226,,RECEIVED
7c5fd487-ffe1-41d2-a455-de44d182ec5b,92141489-3c8c-40d1-9d41-e63b398f4018,2024-02-18 12:14:59.643389,2024-03-02 00:04:48.328706,COMPLETED
f638e563-4870-4765-89a6-680822d19091,fd0cb716-ed37-45f3-bda7-ede3acd0bac3,2024-02-11 03:25:53.154713,2024-02-28 04:59:14.052275,COMPLETED
e4514cfd-e844-4185-8bf0-7320c033fec7,621317cc-de00-4c19-88d6-173dfe3b9643,2024-01-10 20:44:38.885762,2024-01-12 12:55:21.702021,COMPLETED
71d7ca8b-060c-4dfc-9b3b-d4cb871a7c88,358b79ce-256b-41c8-8dbe-4cd534543c94,2024-02-29 20:49:26.260083,,RECEIVED
ff47e458-3ee8-4f08-a893-0adfc65bd219,da6ca8bb-52cd-4454-b6a9-fcb135678276,2024-01-19 04:01:44.041442,2024-02-17 21:57:10.350673,SHIPPED
c7e3d17d-d4ea-4683-8eb3-c682135b9541,2303a6e4-8728-4efd-b5ef-956221a11b4d,2024-02-13 03:30:30.695734,,RECEIVED
cc029297-0e8a-4822-9ac1-4389cefae04c,e4900207-7b5e-4ce5-8375-6b73b25e2314,2024-02-01 12:54:36.312194,2024-02-06 17:12:22.435499,CANCELLED
06e1d493-ca7c-49cf-8c57-5dc4e6cf880b,885052cd-69bf-418d-a9e1-81085d43c436,2024-02-18 21:07:35.348435,,PREPARED
d9dd76ad-4a9b-447a-8253-6b53f7f7a828,12b30d8d-40cd-4590-98fa-be74ebe2d0aa,2024-02-14 18:15:00.903088,,CANCELLED
11c65efc-7089-4260-bc2c-659a606f0240,da6ca8bb-52cd-4454-b6a9-fcb135678276,2024-01-18 05:57:57.207962,2024-02-26 18:34:25.497398,COMPLETED
0030f217-a084-46bd-bebe-84ec840a70ea,f29ca83a-7bc2-4114-9c58-36becb1361d6,2024-01-21 02:47:14.083615,,CANCELLED
11ad9760-1a87-4317-aa24-5d348d0f9331,90c8a29e-ef71-413c-aded-029d69c40c2f,2024-01-05 11:14:15.232826,2024-02-23 20:03:33.730842,CANCELLED
aee6ad29-711d-4d49-a871-46a48927ba93,17639d95-fea0-4606-92e9-558586dcfd8d,2024-01-30 20:41:10.212226,2024-02-07 06:09:11.134959,SHIPPED
0c38a520-240e-4dc1-9adc-a2428a71a238,a9d30def-432a-4ddc-8e6f-cbf91415e9b6,2024-03-01 22:15:21.127364,2024-03-03 07:21:35.362500,COMPLETED
3e6ce2ae-bacb-4ea2-a299-279003b5d000,5cda46e0-1da6-4b98-88c8-d0370a0ed3b4,2024-02-08 18:52:22.760569,2024-02-28 16:24:13.942172,CANCELLED
83d16081-66a9-4c9f-bf78-69b7ecc20375,9656f078-548d-467a-b2f0-74af7cb09a5f,2024-01-07 02:53:52.374652,2024-02-13 02:19:53.990923,CANCELLED
af4ca646-db59-446d-bbef-31d382e3e876,f7278d45-d72a-4d7f-be00-c47a91a909aa,2024-01-16 01:21:53.607679,2024-02-13 12:12:28.319650,COMPLETED
21eec2d0-e348-48b9-9d05-546773816357,ef05a4ff-46c4-4b99-b824-c90b1dfd8a9c,2024-02-24 22:52:44.585046,2024-02-29 15:21:10.131167,COMPLETED
99edc1a4-8409-4894-81b5-6620f24cce66,e90042c5-b72f-48f4-a473-93ffda870733,2024-01-11 04:28:10.656429,,RECEIVED
59a568d7-eb60-4b06-a658-0928aab26255,772f83ca-eda5-4d44-a4a1-4c99f52c2c44,2024-01-13 13:48:14.083470,,CANCELLED
82145a82-c65d-48c5-bed7-6ce9045add15,97b62f84-8e53-47a0-a705-d89f4a1add96,2024-01-23 03:56:31.590838,,CANCELLED
53413c77-02da-4843-a095-cc59cbecfe4d,9e30da4d-6fc0-4b00-9f42-8448acc9b34e,2024-01-07 07:00:49.105773,2024-02-11 01:27:03.321398,CANCELLED
1bc276ea-3110-47e2-ba35-5d2eb303376b,4f533f04-92e5-4a69-ba8f-3e4a3c84d0d8,2024-01-20 20:15:47.671088,2024-02-12 21:53:34.626918,SHIPPED
2194bc62-a68a-4c3e-8fb8-919e9dd9bc2a,9656f078-548d-467a-b2f0-74af7cb09a5f,2024-02-24 21:25:29.507490,2024-03-02 09:50:24.720602,SHIPPED
c567ad66-08e5-4d2f-84c8-8f9c57c51557,6c48e81c-7085-4ac7-afce-224d4415aae3,2024-01-31 18:09:03.506570,,PREPARED
dba2482a-1705-4539-9dc1-59a4442546be,44b0df09-c1f2-4d47-abc4-725728e14850,2024-02-02 04:21:48.539615,,PREPARED
cc97f13e-8beb-44ea-8e40-997be49efc0f,a9d13ad6-1c24-45ed-86ec-cbaa8bc20916,2024-01-01 17:38:59.856746,2024-02-26 17:26:07.835301,CANCELLED
2a8904cb-f925-4de3-b863-987c42e3b338,a9d30def-432a-4ddc-8e6f-cbf91415e9b6,2024-02-03 21:45:55.653417,,RECEIVED
3131f922-3555-4e8f-b531-0c5fe2e99d84,621317cc-de00-4c19-88d6-173dfe3b9643,2024-02-21 13:15:34.987797,2024-02-28 16:45:59.312019,SHIPPED
04ee7d24-1710-40c6-b31a-2d0cc4b13412,9598c53c-4280-45a2-8c6c-47c81f002ea6,2024-03-04 04:31:39.343431,2024-03-04 09:27:00.178538,COMPLETED
28fd230a-fe6a-418a-9ce1-0ccca5f13663,b158cc0f-3a41-41f9-8ebd-34161a386524,2024-01-07 23:36:19.643948,,CANCELLED
9a717957-66f1-4f39-9c92-bcf9cc7d09ce,b789f4a8-d101-41cd-8a4b-a8d7b28f5157,2024-01-23 07:10:16.251849,2024-03-03 18:43:39.824301,CANCELLED
f67e2a42-c6fd-42f7-8696-f3e36e00cbc1,35dc36a4-464f-47d0-ae30-5c56f32b9069,2024-01-26 12:16:41.871297,,CANCELLED
df2b1275-a4d2-4cc9-995e-1b14a8b0f1e4,152431d3-eb4c-40ab-855e-18a8531b2f4f,2024-02-20 19:12:22.593745,,CANCELLED
dcaeb57a-8dfe-472c-a1a9-155c72859b8e,d3e6e6fc-ff24-40ba-b27b-e16ae81951bd,2024-02-07 19:04:56.102211,,CANCELLED
093afe4a-2c29-4e14-9067-4c3dc0896623,f37fa632-f121-474a-a857-46b0628cdde3,2024-01-18 16:23:12.437251,2024-01-28 12:00:01.774518,CANCELLED
eb8f97bc-c9ac-421d-beaf-ae37d077b615,f27387f0-6155-4b4e-b2af-3baa4f896670,2024-01-06 10:17:14.526865,2024-02-19 23:22:50.916842,COMPLETED
6fdc41fa-0497-4d34-b8ed-050fd5f1b1b2,17639d95-fea0-4606-92e9-558586dcfd8d,2024-01-19 03:58:43.295152,,RECEIVED
9d27237e-eee1-4975-b72f-e4d1366034a3,75a45adb-c94f-4faf-916f-22123ec45100,2024-02-04 01:33:19.014662,,RECEIVED
a1b6dc13-f314-45b4-952e-5be6d2f099cb,f48e2878-6683-49dc-a7d0-d1cebcb8b704,2024-02-14 16:13:17.126819,2024-02-16 01:16:46.744797,SHIPPED
b35c3cfe-a803-4980-a1e7-863bef6e4390,7437c02f-d86c-4d12-9c28-30a82c401955,2024-02-29 14:32:41.740755,,CANCELLED
8b839572-e83a-4aa2-b340-a3bf61b69887,8cd4a493-d3a2-487a-9a10-5971f77abb39,2024-01-24 23:26:09.918363,,CANCELLED
453f74e0-fc9d-461f-b2c4-87d0f3e149e1,e4900207-7b5e-4ce5-8375-6b73b25e2314,2024-01-11 20:11:30.142749,,RECEIVED
1241338a-be38-4b53-b2bd-0278cdd12931,ad4b882c-87c7-4b44-9c17-8d6913e9a0e4,2024-02-20 17:10:45.074185,2024-03-04 15:39:36.087044,CANCELLED
0614794d-621f-4bc5-be0c-c3a712bf59b5,c94617d1-6964-48f7-86bc-1a80abd2c31f,2024-01-20 10:38:52.608861,2024-01-22 13:44:29.577098,CANCELLED
d4aeb18d-3bee-4dc6-aa4e-c0b4f68e2b00,885052cd-69bf-418d-a9e1-81085d43c436,2024-02-25 12:45:43.074229,2024-03-03 09:00:51.245798,CANCELLED
566290c6-2fe8-4762-82f2-6b3f3a802f49,c22398fa-0d53-47d1-8e84-4bca4c897583,2024-01-02 16:26:20.739559,,CANCELLED
0287c379-f575-4f89-8378-7c5a8d26de63,1cc9959f-7e0b-48d5-a11d-5dbec54a2fc1,2024-02-28 18:35:17.718292,,RECEIVED
4e657925-4783-41f1-9275-49b15b6cb31a,ab42da51-fbf4-43e1-b3f3-9caf23375a15,2024-02-11 00:45:30.563879,,PREPARED
d8ca4d04-e88e-4750-9adf-9671cee736da,358b79ce-256b-41c8-8dbe-4cd534543c94,2024-02-16 14:47:58.584769,2024-02-29 09:59:15.124242,CANCELLED
bc5c3a71-ac94-40a4-9497-9a2e16dbe361,a1bdc31e-d9e8-4952-a107-7efde78eada0,2024-01-08 06:10:55.184503,,CANCELLED
1e433d68-3387-4902-959e-8a387d1b0821,d3e6e6fc-ff24-40ba-b27b-e16ae81951bd,2024-01-11 03:19:13.325461,,CANCELLED
b5c311de-f860-4b9b-87b4-14d5321db379,58958e92-8146-4f27-92a7-8efeea701eb3,2024-01-08 17:41:19.419076,2024-01-14 07:59:30.883208,SHIPPED
54f6331d-5765-4788-9722-8a3024e3aaf0,a2a3f342-aaa2-490c-83b7-1894fe77541a,2024-02-07 16:18:43.449104,2024-02-22 12:26:11.554740,COMPLETED
49a0d203-d1c5-42fb-8da4-c9de5d280ac1,d59f26d5-977b-45ad-9544-50de150c32f4,2024-02-18 16:12:01.334886,2024-02-23 22:20:17.844585,COMPLETED
9dc4d66a-0848-4cb4-a44c-c3541967c86c,5cda46e0-1da6-4b98-88c8-d0370a0ed3b4,2024-02-27 07:04:21.364979,2024-03-02 00:17:12.699507,COMPLETED
211024cb-249f-4ed7-a90b-bd55e4b9bf2c,9e30da4d-6fc0-4b00-9f42-8448acc9b34e,2024-01-24 18:35:08.170587,2024-01-26 21:02:00.629805,COMPLETED
90a66214-c55f-46c3-94b0-a397e2e68d93,bfa17748-c157-442d-954f-4c4a03615831,2024-01-06 00:10:32.055226,,CANCELLED
262ef22f-d81c-46e3-8041-09b62a1aac73,e90042c5-b72f-48f4-a473-93ffda870733,2024-01-17 22:18:53.210211,,CANCELLED
9306f65f-84f4-442f-8c1b-20ce1ed0bf61,16d501fa-1030-4c8b-a14d-ee54e23375e6,2024-01-13 04:10:57.039215,,PREPARED
ea7c0030-c048-4a26-92e2-ff2134270432,ccb97cc0-e487-431c-bd46-e0fd2dbad398,2024-01-09 11:51:30.896944,2024-01-11 07:58:30.563818,CANCELLED
8254ebf4-c3b3-417a-b48e-e13de8c56074,58958e92-8146-4f27-92a7-8efeea701eb3,2024-02-19 04:46:18.001616,,CANCELLED
f66b24b8-95d5-4948-8de2-78fc78d737cc,2636929a-1347-423b-8579-888e33889128,2024-01-21 10:36:50.603435,2024-02-16 07:52:44.966671,CANCELLED
e884fe38-c41f-412a-ad6f-176b086f20b9,98cae4e2-8ea8-4157-8b2c-fdf4575715dc,2024-02-15 17:55:42.604547,,RECEIVED
302214af-e7eb-474b-8120-87c8febd32f9,35dc36a4-464f-47d0-ae30-5c56f32b9069,2024-02-17 04:48:51.583110,,PREPARED
bd06269e-7ac5-4c67-aa63-4bef30bfb85a,5a6a6ce8-9e2f-4f37-819d-b102bc5fc0d3,2024-02-23 05:24:02.937833,,RECEIVED
63b88315-b3e0-4987-9973-c397bcb7e52d,ed1b9a76-f853-49d9-90cb-53523fef0863,2024-02-25 02:15:38.102145,,CANCELLED
6caf4cf6-528b-46a9-94a7-c59b4f627c46,7437c02f-d86c-4d12-9c28-30a82c401955,2024-02-06 18:57:27.237687,2024-03-04 17:25:36.197588,CANCELLED
0c842817-6554-435f-bfc8-5871081253e5,9c46c3bc-873c-4e0c-ad0c-e3bcaffef1f6,2024-02-19 02:48:26.913814,,CANCELLED
00f8a6b6-6cbb-4bd7-b24b-07662e26e5e2,2636929a-1347-423b-8579-888e33889128,2024-01-19 18:39:50.305225,2024-01-31 08:24:47.943651,SHIPPED
f878011b-065d-475f-ac19-d0d56b0a04cf,98cae4e2-8ea8-4157-8b2c-fdf4575715dc,2024-02-14 10:50:21.068494,2024-02-27 01:47:55.681257,CANCELLED
9f4e73a9-b062-4c1b-bda5-2c2bc73ef3de,24161bf1-ee3c-4159-b728-e060d64c34db,2024-01-21 07:12:11.745044,2024-02-24 15:10:26.139683,CANCELLED
c897647b-f6b9-437f-b896-d2555c104e82,e279190f-884d-4945-8b67-1e28cddfa860,2024-02-11 10:51:23.782104,,CANCELLED
361ccc8b-2a42-4828-9320-e3b4075c29d0,1236f25e-e65f-4958-973a-2db5ed30d337,2024-01-27 11:27:22.212196,,PREPARED
860cdc33-e56a-4ab8-9fbd-b391665600c6,0085c5a3-e44b-4074-a3e1-c286475bc634,2024-02-03 22:03:32.176402,2024-03-04 00:57:55.296020,SHIPPED
cb733c46-7412-4dc0-9f1e-a4aa430dec78,509d082b-0c36-4692-af14-4b8532918347,2024-01-18 07:24:49.261363,,PREPARED
41dbf907-68ba-4871-8d9e-f950406368ee,3f647c52-1583-4746-9de3-88843b979db0,2024-02-25 09:54:59.302111,,CANCELLED
08a6e131-6696-422d-a202-9eba1c540396,7437c02f-d86c-4d12-9c28-30a82c401955,2024-01-27 11:16:18.156841,,CANCELLED
4c6b1122-835a-4e96-bd36-93c04728fa0a,8cd4a493-d3a2-487a-9a10-5971f77abb39,2024-01-16 01:07:28.145172,2024-01-30 00:47:42.345586,SHIPPED
3e764ddc-fda1-41a8-aa31-039f91322406,d1c3cdfd-64bd-4797-8d61-ce2d33bf4106,2024-02-25 05:03:27.774308,2024-02-27 05:16:52.330242,SHIPPED
1a793864-3d13-4fc3-b9b5-596ede4e93be,c6745e33-a92a-41d6-9878-28e81624fb5b,2024-01-19 05:18:07.828938,,PREPARED
08346b16-2235-4d92-9a09-cf4f37212d95,f27387f0-6155-4b4e-b2af-3baa4f896670,2024-02-09 03:44:55.158765,2024-02-28 04:54:00.386658,CANCELLED
4bd193bc-6fc1-45a2-9017-a81c00f854b2,4910792d-3f9d-4fad-a1ce-b855f4dffb27,2024-01-30 12:02:57.770621,2024-01-31 23:10:32.564713,COMPLETED
29841300-2776-464b-937b-863dae6c046f,670d2fcd-2a1e-4f86-9f95-75a6ac633975,2024-01-23 16:00:44.081191,2024-01-29 02:59:51.799780,COMPLETED
d86b37c9-0a6e-43ea-b1f0-79bb81ed8c03,9656f078-548d-467a-b2f0-74af7cb09a5f,2024-03-04 20:43:28.368673,,CANCELLED
f9fb8ba8-7933-456d-915f-cf6d94e729de,9c132e96-5d9a-45f4-9771-64729ee11c2d,2024-01-27 17:04:42.537321,,CANCELLED
9ef981bc-9a99-4312-a324-3e2acd16a7c9,f55ed829-61ea-47e2-acc6-78cfe9971d8e,2024-01-29 21:23:56.387998,2024-02-03 21:50:39.777304,COMPLETED
ce233605-4042-4954-9ffb-019de8def635,1236f25e-e65f-4958-973a-2db5ed30d337,2024-02-29 10:07:20.413508,2024-02-29 17:23:58.798565,COMPLETED
